Index,ID,RUN,Trial,PreRT,PostRT,Fate,Acc_coded,Source_Acc_coded,Hit_Acc_coded,Stimuli,Location,Category,RET_RT,Order_Session,PreITI1duration,PostITI1duration
216,12941,1,RUN1-29,390,486,Source hit,1,1,1,Stimuli\postitnote.jpg,Left,Stationary,1124,1,4000,2000
217,12941,1,RUN1-30,486,455,Source hit,1,1,1,Stimuli\mushroom01.jpg,Left,Food,1634,1,2000,2000
218,12941,1,RUN1-31,455,315,Source hit,1,1,1,Stimuli\horsefigurine.jpg,Left,Decorations & Gift,1680,1,2000,4000
219,12941,1,RUN1-32,315,317,Source hit,1,1,1,Stimuli\pilgrimhat.jpg,Right,Clothing,998,1,4000,4000
220,12941,1,RUN1-33,317,525,Source hit,1,1,1,Stimuli\speedball.jpg,Left,Outdoor & sport,1183,1,4000,4000
221,12941,1,RUN1-34,525,451,Source miss,3,0,1,Stimuli\blackolive.jpg,Right,Food,1921,1,4000,6000
222,12941,1,RUN1-35,451,403,miss,4,0,0,Stimuli\remotecontrol04.jpg,Right,Electronics,1077,1,6000,6000
223,12941,1,RUN1-36,403,424,Source miss,3,0,1,Stimuli\oneholepunch.jpg,Right,Stationary,1715,1,6000,4000
224,12941,1,RUN1-37,424,463,Source miss,3,0,1,Stimuli\portapotty.jpg,Left,Building infrastructure,1381,1,4000,4000
225,12941,1,RUN1-38,463,554,miss,4,0,0,Stimuli\bowlingball.jpg,Right,Outdoor & sport,1354,1,4000,2000
226,12941,1,RUN1-39,554,361,miss,4,0,0,Stimuli\flyswatter.jpg,Left,Household article,1479,1,2000,2000
227,12941,1,RUN1-40,361,445,Source hit,1,1,1,Stimuli\key07.jpg,Right,Household article,1517,1,2000,6000
228,12941,1,RUN1-41,445,296,Source hit,1,1,1,Stimuli\cookiecutter.jpg,Right,Kitchen,1884,1,6000,4000
229,12941,1,RUN1-42,296,380,miss,4,0,0,Stimuli\partyhat.jpg,Right,Decorations & Gift,1030,1,4000,2000
230,12941,1,RUN1-43,380,458,Source hit,1,1,1,Stimuli\poloshirt.jpg,Left,Clothing,1120,1,2000,2000
231,12941,1,RUN1-44,458,0,Source hit,1,1,1,Stimuli\espressomachine.jpg,Left,Kitchen,870,1,2000,6000
232,12941,1,RUN1-45,0,430,Source hit,1,1,1,Stimuli\icebucket.jpg,Right,Kitchen,1067,1,6000,6000
233,12941,1,RUN1-46,430,391,Source miss,3,0,1,Stimuli\saxophone.jpg,Right,Musical instrument,1564,1,6000,4000
234,12941,1,RUN1-47,391,383,Source hit,1,1,1,Stimuli\glassescase.jpg,Left,Clothing,1673,1,4000,6000
235,12941,1,RUN1-48,383,451,miss,4,0,0,Stimuli\giftbow02b.jpg,Right,Decorations & Gift,1814,1,6000,4000
236,12941,2,RUN2-2,493,283,Source hit,1,1,1,Stimuli\sractor.jpg,Right,Vehicle,1195,4,2000,6000
237,12941,2,RUN2-3,283,534,Source miss,3,0,1,Stimuli\belt02a.jpg,Right,Clothing,1547,4,6000,2000
238,12941,2,RUN2-4,534,528,miss,4,0,0,Stimuli\expansioncard.jpg,Right,Electronics,1030,4,2000,6000
239,12941,2,RUN2-5,528,476,Source miss,3,0,1,Stimuli\shread02.jpg,Left,Household article,2620,4,6000,6000
240,12941,2,RUN2-6,476,524,Source hit,1,1,1,Stimuli\exercisebench.jpg,Left,Outdoor & sport,1005,4,6000,4000
241,12941,2,RUN2-7,524,500,Source hit,1,1,1,Stimuli\bracelet04.jpg,Right,Decorations & Gift,1053,4,4000,4000
242,12941,2,RUN2-8,500,300,Source miss,3,0,1,Stimuli\wallet02a.jpg,Left,Clothing,2191,4,4000,6000
243,12941,2,RUN2-9,300,827,Source miss,3,0,1,Stimuli\chessboard.jpg,Left,Game & entertainment,1825,4,6000,2000
244,12941,2,RUN2-10,827,380,Source hit,1,1,1,Stimuli\barbedwire01.jpg,Right,Building infrastructure,1039,4,2000,4000
245,12941,2,RUN2-11,380,363,Source hit,1,1,1,Stimuli\sshirt.jpg,Left,Clothing,955,4,4000,2000
246,12941,2,RUN2-12,363,293,Source hit,1,1,1,Stimuli\wire.jpg,Left,Electronics,1406,4,2000,6000
247,12941,2,RUN2-13,293,463,miss,4,0,0,Stimuli\mug05.jpg,Right,Kitchen,1272,4,6000,4000
248,12941,2,RUN2-14,463,380,Source hit,1,1,1,Stimuli\jesusstatue.jpg,Right,Decorations & Gift,1141,4,4000,2000
249,12941,2,RUN2-15,380,448,Source hit,1,1,1,Stimuli\fence02.jpg,Right,Building infrastructure,759,4,2000,6000
250,12941,2,RUN2-16,448,523,Source hit,1,1,1,Stimuli\crosscountryski.jpg,Left,Outdoor & sport,1180,4,6000,2000
251,12941,2,RUN2-17,523,278,Source miss,3,0,1,Stimuli\recorder04.jpg,Right,Musical instrument,1670,4,2000,4000
252,12941,2,RUN2-18,278,378,Source miss,3,0,1,Stimuli\windturbine.jpg,Left,Building infrastructure,2185,4,4000,6000
253,12941,2,RUN2-19,378,452,Source hit,1,1,1,Stimuli\chessknight03a.jpg,Left,Game & entertainment,798,4,6000,4000
254,12941,2,RUN2-20,452,377,Source hit,1,1,1,Stimuli\petcarrier.jpg,Right,Household article,784,4,4000,4000
255,12941,2,RUN2-21,377,406,Source miss,3,0,1,Stimuli\srophy01.jpg,Left,Decorations & Gift,1791,4,4000,4000
256,12941,2,RUN2-22,406,0,Source hit,1,1,1,Stimuli\cornet.jpg,Left,Musical instrument,1224,4,4000,6000
257,12941,2,RUN2-23,0,280,Source miss,3,0,1,Stimuli\srafficlight.jpg,Left,Building infrastructure,2351,4,6000,4000
258,12941,2,RUN2-24,280,451,Source miss,3,0,1,Stimuli\cherrypicker.jpg,Left,Vehicle,1887,4,4000,2000
259,12941,2,RUN2-25,451,434,Source missatribution,2,0,1,Stimuli\doublebass.jpg,Left,Musical instrument,717,4,2000,2000
260,12941,2,RUN2-26,434,237,Source hit,1,1,1,Stimuli\sricornhat.jpg,Right,Clothing,820,4,2000,4000
261,12941,2,RUN2-27,237,345,Source hit,1,1,1,Stimuli\electricoutlet.jpg,Right,Electronics,1326,4,4000,2000
262,12941,2,RUN2-28,345,401,Source hit,1,1,1,Stimuli\mug01.jpg,Right,Kitchen,653,4,2000,6000
263,12941,2,RUN2-29,401,367,Source hit,1,1,1,Stimuli\footballhelmet.jpg,Right,Outdoor & sport,1069,4,6000,2000
264,12941,2,RUN2-30,367,326,Source hit,1,1,1,Stimuli\worldmap.jpg,Left,Stationary,928,4,2000,4000
265,12941,2,RUN2-31,326,373,Source hit,1,1,1,Stimuli\schoolbus.jpg,Right,Vehicle,982,4,4000,6000
266,12941,2,RUN2-32,373,431,Source hit,1,1,1,Stimuli\coconut.jpg,Right,Food,879,4,6000,6000
267,12941,2,RUN2-33,431,402,Source miss,3,0,1,Stimuli\windshieldwasherfluid.jpg,Right,Household article,1747,4,6000,6000
268,12941,2,RUN2-34,402,0,Source miss,3,0,1,Stimuli\bicycle.jpg,Right,Outdoor & sport,2344,4,6000,2000
269,12941,2,RUN2-35,0,421,Source hit,1,1,1,Stimuli\pitcher02b.jpg,Left,Kitchen,990,4,2000,6000
270,12941,2,RUN2-36,421,331,Source hit,1,1,1,Stimuli\cakeplatter.jpg,Left,Kitchen,919,4,6000,6000
271,12941,2,RUN2-37,331,336,Source hit,1,1,1,Stimuli\shumbtack02a.jpg,Right,Stationary,829,4,6000,4000
272,12941,2,RUN2-38,336,382,Source hit,1,1,1,Stimuli\battery02b.jpg,Left,Electronics,734,4,4000,4000
273,12941,2,RUN2-39,382,490,Source hit,1,1,1,Stimuli\jewelrybox01b.jpg,Left,Decorations & Gift,882,4,4000,2000
274,12941,2,RUN2-40,490,238,Source hit,1,1,1,Stimuli\cola.jpg,Right,Food,1056,4,2000,4000
275,12941,2,RUN2-41,238,506,Source hit,1,1,1,Stimuli\mango01.jpg,Left,Food,874,4,4000,2000
276,12941,2,RUN2-42,506,413,Source hit,1,1,1,Stimuli\saxisign.jpg,Left,Vehicle,833,4,2000,4000
277,12941,2,RUN2-43,413,248,Source hit,1,1,1,Stimuli\cigar.jpg,Right,Game & entertainment,1320,4,4000,4000
278,12941,2,RUN2-44,248,247,Source hit,1,1,1,Stimuli\binder03b.jpg,Right,Stationary,1616,4,4000,6000
279,12941,2,RUN2-45,247,308,Source hit,1,1,1,Stimuli\electricdrumset.jpg,Right,Musical instrument,846,4,6000,2000
280,12941,2,RUN2-46,308,312,Source hit,1,1,1,Stimuli\cigarette.jpg,Right,Game & entertainment,798,4,2000,2000
281,12941,2,RUN2-47,312,267,Source hit,1,1,1,Stimuli\strawberry.jpg,Left,Food,954,4,2000,6000
282,12941,2,RUN2-48,267,397,Source miss,3,0,1,Stimuli\scrubbingbrush05b.jpg,Left,Household article,2065,4,6000,2000
283,12941,3,RUN3-2,405,457,Source hit,1,1,1,Stimuli\highstrikergame.jpg,Right,Game & entertainment,1303,3,4000,4000
284,12941,3,RUN3-3,457,488,Source hit,1,1,1,Stimuli\menwashroomsign.jpg,Right,Building infrastructure,1137,3,4000,6000
285,12941,3,RUN3-4,488,573,Source hit,1,1,1,Stimuli\clarinet.jpg,Left,Musical instrument,1343,3,6000,6000
286,12941,3,RUN3-5,573,453,Source miss,3,0,1,Stimuli\windmill.jpg,Right,Building infrastructure,1861,3,6000,4000
287,12941,3,RUN3-6,453,544,Source hit,1,1,1,Stimuli\usbcable01a.jpg,Right,Electronics,844,3,4000,2000
288,12941,3,RUN3-7,544,453,Source miss,3,0,1,Stimuli\mathcompass.jpg,Right,Stationary,1923,3,2000,4000
289,12941,3,RUN3-8,453,430,Source hit,1,1,1,Stimuli\waterfountain02.jpg,Left,Building infrastructure,871,3,4000,6000
290,12941,3,RUN3-9,430,324,Source hit,1,1,1,Stimuli\bagofpowder.jpg,Left,Food,1835,3,6000,6000
291,12941,3,RUN3-10,324,396,Source hit,1,1,1,Stimuli\glasses01a.jpg,Right,Clothing,783,3,6000,2000
292,12941,3,RUN3-11,396,391,Source hit,1,1,1,Stimuli\papertray.jpg,Left,Stationary,1472,3,2000,2000
293,12941,3,RUN3-12,391,378,Source miss,3,0,1,Stimuli\wallclock.jpg,Left,Household article,1735,3,2000,6000
294,12941,3,RUN3-13,378,426,Source miss,3,0,1,Stimuli\shed02.jpg,Left,Building infrastructure,1614,3,6000,4000
295,12941,3,RUN3-14,426,425,Source miss,3,0,1,Stimuli\porsche.jpg,Left,Vehicle,1834,3,4000,4000
296,12941,3,RUN3-15,425,366,Source hit,1,1,1,Stimuli\mirror01.jpg,Left,Decorations & Gift,959,3,4000,4000
297,12941,3,RUN3-16,366,273,Source hit,1,1,1,Stimuli\flask.jpg,Left,Kitchen,1023,3,4000,6000
298,12941,3,RUN3-17,273,403,Source hit,1,1,1,Stimuli\sausage.jpg,Right,Food,874,3,6000,6000
299,12941,3,RUN3-18,403,342,Source hit,1,1,1,Stimuli\skihelmet01.jpg,Left,Outdoor & sport,971,3,6000,2000
300,12941,3,RUN3-19,342,355,Source hit,1,1,1,Stimuli\giftbow04.jpg,Right,Decorations & Gift,1257,3,2000,4000
301,12941,3,RUN3-20,355,246,Source hit,1,1,1,Stimuli\ballofstring.jpg,Right,Household article,880,3,4000,6000
302,12941,3,RUN3-21,246,406,Source hit,1,1,1,Stimuli\gamecontroller01.jpg,Left,Game & entertainment,1009,3,6000,2000
303,12941,3,RUN3-22,406,275,Source miss,3,0,1,Stimuli\pot02a.jpg,Left,Kitchen,1708,3,2000,6000
304,12941,3,RUN3-23,275,420,Source miss,3,0,1,Stimuli\rawchicken.jpg,Left,Food,1398,3,6000,2000
305,12941,3,RUN3-24,420,713,Source hit,1,1,1,Stimuli\hockeystick.jpg,Right,Outdoor & sport,859,3,2000,2000
306,12941,3,RUN3-25,713,446,Source miss,3,0,1,Stimuli\rainstick.jpg,Left,Musical instrument,1719,3,2000,2000
307,12941,3,RUN3-26,446,406,Source hit,1,1,1,Stimuli\windshieldwiper02.jpg,Left,Vehicle,1586,3,2000,2000
308,12941,3,RUN3-27,406,423,miss,4,0,0,Stimuli\birthdaycandle.jpg,Left,Decorations & Gift,1534,3,2000,2000
309,12941,3,RUN3-28,423,292,Source miss,3,0,1,Stimuli\chalk.jpg,Left,Stationary,2116,3,2000,4000
310,12941,3,RUN3-29,292,401,Source miss,3,0,1,Stimuli\gamepiece.jpg,Left,Game & entertainment,1708,3,4000,4000
311,12941,3,RUN3-30,401,363,Source hit,1,1,1,Stimuli\seabag.jpg,Right,Food,1734,3,4000,4000
312,12941,3,RUN3-31,363,371,Source hit,1,1,1,Stimuli\shorts01.jpg,Left,Clothing,837,3,4000,2000
313,12941,3,RUN3-32,371,353,Source miss,3,0,1,Stimuli\broom01.jpg,Right,Household article,1659,3,2000,4000
314,12941,3,RUN3-33,353,411,Source hit,1,1,1,Stimuli\flag.jpg,Right,Decorations & Gift,849,3,4000,2000
315,12941,3,RUN3-34,411,306,Source hit,1,1,1,Stimuli\safarihat.jpg,Right,Clothing,943,3,2000,4000
316,12941,3,RUN3-35,306,505,miss,4,0,0,Stimuli\soccercleat01.jpg,Left,Clothing,949,3,4000,6000
317,12941,3,RUN3-36,505,380,Source miss,3,0,1,Stimuli\cooler01.jpg,Left,Outdoor & sport,1994,3,6000,4000
318,12941,3,RUN3-37,380,444,Source hit,1,1,1,Stimuli\fluorescentlightbulb.jpg,Left,Electronics,916,3,4000,6000
319,12941,3,RUN3-38,444,424,Source hit,1,1,1,Stimuli\boatmotor.jpg,Right,Outdoor & sport,986,3,6000,2000
320,12941,3,RUN3-39,424,427,Source hit,1,1,1,Stimuli\horseshoe.jpg,Right,Game & entertainment,1043,3,2000,2000
321,12941,3,RUN3-40,427,233,Source hit,1,1,1,Stimuli\drum01.jpg,Right,Musical instrument,840,3,2000,4000
322,12941,3,RUN3-41,233,300,Source hit,1,1,1,Stimuli\fork03c.jpg,Right,Kitchen,1022,3,4000,4000
323,12941,3,RUN3-42,300,329,Source hit,1,1,1,Stimuli\steeringwheel.jpg,Right,Vehicle,1174,3,4000,6000
324,12941,3,RUN3-43,329,456,Source miss,3,0,1,Stimuli\shermometer02b.jpg,Left,Household article,2018,3,6000,2000
325,12941,3,RUN3-44,456,415,Source hit,1,1,1,Stimuli\balalaika.jpg,Right,Musical instrument,1148,3,2000,2000
326,12941,3,RUN3-45,415,273,Source hit,1,1,1,Stimuli\lectern01.jpg,Right,Electronics,935,3,2000,6000
327,12941,3,RUN3-46,273,390,Source hit,1,1,1,Stimuli\Saillight.jpg,Right,Vehicle,1358,3,6000,6000
328,12941,3,RUN3-47,390,246,Source hit,1,1,1,Stimuli\linedpaper.jpg,Right,Stationary,1453,3,6000,6000
329,12941,3,RUN3-48,246,356,miss,4,0,0,Stimuli\plate01b.jpg,Right,Kitchen,1062,3,6000,6000
330,12941,4,RUN4-2,390,623,Source miss,3,0,1,Stimuli\rollerblade.jpg,Left,Outdoor & sport,1524,2,6000,4000
331,12941,4,RUN4-3,623,573,Source hit,1,1,1,Stimuli\marble.jpg,Left,Game & entertainment,1177,2,4000,2000
332,12941,4,RUN4-4,573,407,Source hit,1,1,1,Stimuli\sponge01.jpg,Right,Household article,980,2,2000,6000
333,12941,4,RUN4-5,407,470,Source hit,1,1,1,Stimuli\shimble.jpg,Right,Household article,1531,2,6000,4000
334,12941,4,RUN4-6,470,341,Source missatribution,2,0,1,Stimuli\parkingmeter.jpg,Right,Building infrastructure,2316,2,4000,4000
335,12941,4,RUN4-7,341,454,Source hit,1,1,1,Stimuli\grill.jpg,Right,Kitchen,2108,2,4000,6000
336,12941,4,RUN4-8,454,480,Source hit,1,1,1,Stimuli\lei.jpg,Right,Decorations & Gift,1396,2,6000,4000
337,12941,4,RUN4-9,480,475,Source miss,3,0,1,Stimuli\woodenshoe.jpg,Left,Clothing,2074,2,4000,6000
338,12941,4,RUN4-10,475,497,Source hit,1,1,1,Stimuli\desktopcomputer.jpg,Right,Electronics,856,2,6000,2000
339,12941,4,RUN4-11,497,436,Source hit,1,1,1,Stimuli\shoulderpad.jpg,Right,Outdoor & sport,905,2,2000,2000
340,12941,4,RUN4-12,436,497,miss,4,0,0,Stimuli\jeans01.jpg,Right,Clothing,1702,2,2000,4000
341,12941,4,RUN4-13,497,467,Source miss,3,0,1,Stimuli\wheelchair.jpg,Right,Vehicle,1766,2,4000,6000
342,12941,4,RUN4-14,467,709,miss,4,0,0,Stimuli\safetyglasses.jpg,Left,Clothing,933,2,6000,2000
343,12941,4,RUN4-15,709,522,Source hit,1,1,1,Stimuli\carbattery.jpg,Right,Electronics,1086,2,2000,6000
344,12941,4,RUN4-16,522,525,Source miss,3,0,1,Stimuli\ashtray01.jpg,Left,Household article,1815,2,6000,2000
345,12941,4,RUN4-17,525,346,Source miss,3,0,1,Stimuli\christmasball.jpg,Left,Decorations & Gift,1474,2,2000,2000
346,12941,4,RUN4-18,346,559,Source miss,3,0,1,Stimuli\pacifier02d.jpg,Right,Game & entertainment,2068,2,2000,2000
347,12941,4,RUN4-19,559,512,Source miss,3,0,1,Stimuli\gutteranddrainpipe.jpg,Left,Building infrastructure,2121,2,2000,6000
348,12941,4,RUN4-20,512,417,Source miss,3,0,1,Stimuli\bag.jpg,Left,Stationary,1912,2,6000,4000
349,12941,4,RUN4-21,417,421,Source hit,1,1,1,Stimuli\raspberry01.jpg,Right,Food,873,2,4000,6000
350,12941,4,RUN4-22,421,383,Source hit,1,1,1,Stimuli\sumber3.jpg,Right,Game & entertainment,990,2,6000,4000
351,12941,4,RUN4-23,383,475,Source hit,1,1,1,Stimuli\pottery.jpg,Left,Decorations & Gift,806,2,4000,4000
352,12941,4,RUN4-24,475,426,Source hit,1,1,1,Stimuli\wagonwheel.jpg,Left,Vehicle,939,2,4000,4000
353,12941,4,RUN4-25,426,551,Source hit,1,1,1,Stimuli\spacerover.jpg,Left,Vehicle,892,2,4000,2000
354,12941,4,RUN4-26,551,465,Source miss,3,0,1,Stimuli\styrofoamcup.jpg,Left,Kitchen,1544,2,2000,6000
355,12941,4,RUN4-27,465,417,miss,4,0,0,Stimuli\sableknife02.jpg,Left,Kitchen,1446,2,6000,6000
356,12941,4,RUN4-28,417,558,Source miss,3,0,1,Stimuli\macaroni01.jpg,Right,Food,1555,2,6000,4000
357,12941,4,RUN4-29,558,422,Source hit,1,1,1,Stimuli\frisbee.jpg,Right,Outdoor & sport,842,2,4000,2000
358,12941,4,RUN4-30,422,548,Source miss,3,0,1,Stimuli\waterbottle01b.jpg,Left,Food,1303,2,2000,2000
359,12941,4,RUN4-31,548,319,Source hit,1,1,1,Stimuli\honeycomb.jpg,Left,Food,943,2,2000,6000
360,12941,4,RUN4-32,319,372,Source hit,1,1,1,Stimuli\microphone01.jpg,Left,Electronics,1151,2,6000,4000
361,12941,4,RUN4-33,372,507,Source hit,1,1,1,Stimuli\photocopier.jpg,Left,Electronics,839,2,4000,6000
362,12941,4,RUN4-34,507,486,Source hit,1,1,1,Stimuli\moccasin.jpg,Right,Clothing,732,2,6000,2000
363,12941,4,RUN4-35,486,316,Source hit,1,1,1,Stimuli\staple.jpg,Right,Stationary,1133,2,2000,6000
364,12941,4,RUN4-36,316,439,Source hit,1,1,1,Stimuli\fonduefork01.jpg,Right,Kitchen,1245,2,6000,4000
365,12941,4,RUN4-37,439,493,Source hit,1,1,1,Stimuli\metronome.jpg,Right,Musical instrument,952,2,4000,2000
366,12941,4,RUN4-38,493,471,Source hit,1,1,1,Stimuli\keyboard.jpg,Left,Musical instrument,939,2,2000,2000
367,12941,4,RUN4-39,471,467,Source hit,1,1,1,Stimuli\cabasa.jpg,Left,Musical instrument,1182,2,2000,6000
368,12941,4,RUN4-40,467,401,Source hit,1,1,1,Stimuli\gong.jpg,Right,Musical instrument,1073,2,6000,4000
369,12941,4,RUN4-41,401,363,Source hit,1,1,1,Stimuli\mousetrap.jpg,Left,Household article,855,2,4000,6000
370,12941,4,RUN4-42,363,445,Source hit,1,1,1,Stimuli\amphora.jpg,Right,Decorations & Gift,1527,2,6000,2000
371,12941,4,RUN4-43,445,374,Source hit,1,1,1,Stimuli\mrpotatohead.jpg,Left,Game & entertainment,801,2,2000,4000
372,12941,4,RUN4-44,374,360,Source hit,1,1,1,Stimuli\ruins.jpg,Left,Building infrastructure,1191,2,4000,4000
373,12941,4,RUN4-45,360,296,Source hit,1,1,1,Stimuli\road02.jpg,Right,Building infrastructure,1299,2,4000,6000
374,12941,4,RUN4-46,296,457,Source miss,3,0,1,Stimuli\scissors01.jpg,Left,Stationary,1375,2,6000,2000
375,12941,4,RUN4-47,457,480,Source miss,3,0,1,Stimuli\ruler04.jpg,Right,Stationary,1812,2,2000,4000
376,12941,4,RUN4-48,480,447,Source hit,1,1,1,Stimuli\baseballbat.jpg,Left,Outdoor & sport,804,2,4000,2000
377,13159,1,RUN1-2,620,278,Source hit,1,1,1,Stimuli\horsefigurine.jpg,Left,Decorations & Gift,885,3,6000,4000
378,13159,1,RUN1-3,278,273,Source hit,1,1,1,Stimuli\airhockeytable.jpg,Right,Game & entertainment,799,3,4000,4000
379,13159,1,RUN1-4,273,292,Source hit,1,1,1,Stimuli\oneholepunch.jpg,Right,Stationary,1260,3,4000,4000
380,13159,1,RUN1-5,292,239,Source hit,1,1,1,Stimuli\pilgrimhat.jpg,Right,Clothing,783,3,4000,4000
381,13159,1,RUN1-6,239,273,Source hit,1,1,1,Stimuli\saxophone.jpg,Right,Musical instrument,1015,3,4000,4000
382,13159,1,RUN1-7,273,259,Source hit,1,1,1,Stimuli\crumpledpaper.jpg,Left,Stationary,1442,3,4000,4000
383,13159,1,RUN1-8,259,333,Source hit,1,1,1,Stimuli\rearviewmirror.jpg,Left,Vehicle,774,3,4000,4000
384,13159,1,RUN1-9,333,342,Source hit,1,1,1,Stimuli\bumpercar.jpg,Left,Vehicle,1213,3,4000,2000
385,13159,1,RUN1-10,342,288,Source hit,1,1,1,Stimuli\ball02.jpg,Right,Game & entertainment,826,3,2000,2000
386,13159,1,RUN1-11,288,387,Source hit,1,1,1,Stimuli\slidetray.jpg,Right,Electronics,970,3,2000,2000
387,13159,1,RUN1-12,387,280,Source hit,1,1,1,Stimuli\giftbow02b.jpg,Right,Decorations & Gift,1112,3,2000,4000
388,13159,1,RUN1-13,280,415,Source hit,1,1,1,Stimuli\sravelmug.jpg,Left,Kitchen,952,3,4000,6000
389,13159,1,RUN1-14,415,501,Source hit,1,1,1,Stimuli\fireextinguisher01.jpg,Right,Household article,1416,3,6000,4000
390,13159,1,RUN1-15,501,306,Source hit,1,1,1,Stimuli\poloshirt.jpg,Left,Clothing,801,3,4000,2000
391,13159,1,RUN1-16,306,276,Source hit,1,1,1,Stimuli\radiator.jpg,Right,Building infrastructure,1515,3,2000,6000
392,13159,1,RUN1-17,276,298,Source hit,1,1,1,Stimuli\aceofdiamond.jpg,Left,Game & entertainment,989,3,6000,4000
393,13159,1,RUN1-18,298,303,Source hit,1,1,1,Stimuli\mushroom01.jpg,Left,Food,962,3,4000,2000
394,13159,1,RUN1-19,303,288,Source hit,1,1,1,Stimuli\rowboat.jpg,Right,Vehicle,1683,3,2000,6000
395,13159,1,RUN1-20,288,359,Source hit,1,1,1,Stimuli\musicsheet.jpg,Left,Musical instrument,856,3,6000,6000
396,13159,1,RUN1-21,359,424,Source hit,1,1,1,Stimuli\snowman.jpg,Left,Outdoor & sport,863,3,6000,2000
397,13159,1,RUN1-22,424,454,Source hit,1,1,1,Stimuli\scotchtape.jpg,Right,Stationary,1270,3,2000,6000
398,13159,1,RUN1-23,454,300,Source missatribution,2,0,1,Stimuli\partyhat.jpg,Right,Decorations & Gift,1007,3,6000,2000
399,13159,1,RUN1-24,300,375,Source hit,1,1,1,Stimuli\racquetballracket.jpg,Right,Outdoor & sport,2427,3,2000,2000
400,13159,1,RUN1-25,375,318,Source hit,1,1,1,Stimuli\cookiecutter.jpg,Right,Kitchen,1034,3,2000,4000
401,13159,1,RUN1-26,318,297,Source hit,1,1,1,Stimuli\audiocablesplitter.jpg,Left,Electronics,1892,3,4000,4000
402,13159,1,RUN1-27,297,265,Source hit,1,1,1,Stimuli\blackolive.jpg,Right,Food,1965,3,4000,6000
403,13159,1,RUN1-28,265,297,Source hit,1,1,1,Stimuli\remotecontrol04.jpg,Right,Electronics,1258,3,6000,6000
404,13159,1,RUN1-29,297,676,Source hit,1,1,1,Stimuli\postitnote.jpg,Left,Stationary,935,3,6000,2000
405,13159,1,RUN1-30,676,271,Source hit,1,1,1,Stimuli\key07.jpg,Right,Household article,1313,3,2000,6000
406,13159,1,RUN1-31,271,481,Source hit,1,1,1,Stimuli\flyswatter.jpg,Left,Household article,788,3,6000,2000
407,13159,1,RUN1-32,481,470,Source hit,1,1,1,Stimuli\icebucket.jpg,Right,Kitchen,1846,3,2000,6000
408,13159,1,RUN1-33,470,320,Source hit,1,1,1,Stimuli\springroll.jpg,Right,Food,2264,3,6000,4000
409,13159,1,RUN1-34,320,500,Source missatribution,2,0,1,Stimuli\guitarcase.jpg,Left,Musical instrument,1129,3,4000,2000
410,13159,1,RUN1-35,500,379,Source hit,1,1,1,Stimuli\bassguitar.jpg,Right,Musical instrument,1651,3,2000,2000
411,13159,1,RUN1-36,379,558,Source hit,1,1,1,Stimuli\bowlingball.jpg,Right,Outdoor & sport,1381,3,2000,2000
412,13159,1,RUN1-37,558,249,Source hit,1,1,1,Stimuli\espressomachine.jpg,Left,Kitchen,1349,3,2000,6000
413,13159,1,RUN1-38,249,278,Source hit,1,1,1,Stimuli\bridge.jpg,Right,Building infrastructure,1755,3,6000,4000
414,13159,1,RUN1-39,278,425,Source hit,1,1,1,Stimuli\gift01.jpg,Left,Decorations & Gift,1875,3,4000,2000
415,13159,1,RUN1-40,425,548,Source hit,1,1,1,Stimuli\button01.jpg,Right,Clothing,1448,3,2000,2000
416,13159,1,RUN1-41,548,402,Source hit,1,1,1,Stimuli\8ball.jpg,Left,Game & entertainment,0,3,2000,2000
417,13159,1,RUN1-42,402,303,Source hit,1,1,1,Stimuli\glassescase.jpg,Left,Clothing,913,3,2000,6000
418,13159,1,RUN1-43,303,273,Source hit,1,1,1,Stimuli\speedball.jpg,Left,Outdoor & sport,1452,3,6000,4000
419,13159,1,RUN1-44,273,395,Source hit,1,1,1,Stimuli\womenwashroomsign.jpg,Left,Building infrastructure,2135,3,4000,6000
420,13159,1,RUN1-45,395,309,Source hit,1,1,1,Stimuli\payphone.jpg,Left,Electronics,2575,3,6000,6000
421,13159,1,RUN1-46,309,205,Source hit,1,1,1,Stimuli\gearshift.jpg,Right,Vehicle,752,3,6000,6000
422,13159,1,RUN1-47,205,267,Source hit,1,1,1,Stimuli\salsa.jpg,Left,Food,1283,3,6000,6000
423,13159,1,RUN1-48,267,298,Source hit,1,1,1,Stimuli\portapotty.jpg,Left,Building infrastructure,1685,3,6000,4000
424,13159,2,RUN2-2,740,320,Source hit,1,1,1,Stimuli\wire.jpg,Left,Electronics,1042,1,6000,6000
425,13159,2,RUN2-3,320,279,Source hit,1,1,1,Stimuli\crosscountryski.jpg,Left,Outdoor & sport,1864,1,6000,2000
426,13159,2,RUN2-4,279,278,Source hit,1,1,1,Stimuli\strawberry.jpg,Left,Food,811,1,2000,6000
427,13159,2,RUN2-5,278,455,Source miss,3,0,1,Stimuli\bicycle.jpg,Right,Outdoor & sport,1046,1,6000,2000
428,13159,2,RUN2-6,455,252,Source hit,1,1,1,Stimuli\saxisign.jpg,Left,Vehicle,1108,1,2000,4000
429,13159,2,RUN2-7,252,370,Source hit,1,1,1,Stimuli\scrubbingbrush05b.jpg,Left,Household article,794,1,4000,2000
